request_type,request_query,date,maxtempC,mintempC,avgtempC,uvIndex,windspeedKmph,winddirDegree,weatherDes_value,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC,Weather
,,3/30/2011,33,22,29,7,8,146,Partly cloudy,0,61,10,1010,44,29,18,27,11,29,no
,,3/31/2011,36,23,30,7,8,290,Partly cloudy,0.1,61,10,1009,37,30,19,28,11,30,no
,,4/1/2011,37,25,32,7,5,240,Patchy rain possible,1.4,62,10,1008,46,33,21,30,7,33,maybe
,,4/2/2011,35,26,31,7,6,197,Light rain shower,4.3,68,10,1009,40,33,22,29,8,33,yes
,,4/3/2011,34,25,30,6,7,175,Moderate or heavy rain shower,10.4,76,8,1009,56,32,23,28,9,32,yes
,,4/4/2011,32,24,29,6,9,167,Light rain shower,1.9,75,10,1010,43,31,23,28,12,31,yes
,,4/5/2011,35,24,31,8,6,122,Partly cloudy,0.1,66,10,1011,22,32,21,29,7,32,no
,,4/6/2011,36,25,31,8,6,154,Partly cloudy,0.1,64,10,1011,21,32,21,29,7,32,no
,,4/7/2011,35,24,31,7,8,114,Cloudy,0,63,10,1010,40,31,21,29,10,31,no
,,4/8/2011,37,24,31,8,8,101,Partly cloudy,0,61,10,1011,19,32,20,29,10,32,no
,,4/9/2011,36,24,31,7,8,86,Patchy rain possible,0.6,62,10,1011,26,32,20,29,11,32,maybe
,,4/10/2011,36,25,31,8,7,109,Partly cloudy,0,58,10,1012,28,31,20,29,9,31,no
,,4/11/2011,36,25,32,8,8,97,Partly cloudy,0.2,61,10,1010,16,32,21,30,10,32,no
,,4/12/2011,35,25,31,8,10,110,Partly cloudy,0.2,60,10,1010,35,31,20,29,13,31,no
,,4/13/2011,36,24,32,8,9,120,Partly cloudy,0,58,10,1011,22,32,20,30,11,32,no
,,4/14/2011,38,25,32,8,10,124,Sunny,0,59,10,1009,17,32,20,30,13,32,no
,,4/15/2011,35,26,31,7,10,138,Light rain shower,3.9,67,10,1009,36,33,22,29,14,33,yes
,,4/16/2011,36,25,32,8,11,145,Partly cloudy,0,69,10,1009,28,33,22,29,13,33,no
,,4/17/2011,37,25,32,8,8,165,Partly cloudy,0.3,68,9,1009,36,33,22,30,10,33,no
,,4/18/2011,35,26,31,7,6,174,Moderate or heavy rain shower,13.8,73,9,1008,39,34,24,29,9,34,yes
,,4/19/2011,34,25,29,6,5,108,Torrential rain shower,31.1,80,7,1009,44,32,24,28,8,32,yes
,,4/20/2011,32,25,30,7,8,118,Patchy rain possible,6.5,76,9,1009,36,33,24,28,11,33,maybe
,,4/21/2011,34,25,30,7,12,128,Partly cloudy,0,72,10,1010,31,31,22,28,15,31,no
,,4/22/2011,34,25,30,7,8,135,Moderate or heavy rain shower,6.3,73,9,1009,31,32,23,29,11,32,yes
,,4/23/2011,35,25,31,7,9,138,Patchy rain possible,1.4,71,10,1008,25,33,22,29,12,33,maybe
,,4/24/2011,35,25,31,7,7,111,Torrential rain shower,15.7,71,9,1008,25,33,23,29,10,33,yes
,,4/25/2011,35,26,31,7,7,111,Moderate or heavy rain shower,10,69,9,1008,39,34,23,30,11,34,yes
,,4/26/2011,36,26,32,8,8,126,Partly cloudy,0.4,69,10,1008,29,34,23,30,10,34,no
,,4/27/2011,36,26,32,7,6,138,Moderate or heavy rain shower,6.3,68,9,1007,31,34,23,30,9,34,yes
,,4/28/2011,36,26,32,8,10,140,Partly cloudy,0,67,10,1007,32,34,22,30,12,34,no
,,4/29/2011,36,26,32,7,10,126,Moderate or heavy rain shower,4.8,70,10,1008,27,34,23,30,13,34,yes
,,4/30/2011,37,26,32,7,9,121,Moderate or heavy rain shower,5.2,70,10,1008,23,35,24,30,12,35,yes
,,5/1/2011,35,26,31,7,7,135,Torrential rain shower,21.8,75,8,1009,31,35,24,30,10,35,yes
,,5/2/2011,34,26,32,7,5,122,Moderate or heavy rain shower,14.1,75,9,1008,28,36,25,30,8,36,yes
,,5/3/2011,35,27,32,8,6,142,Partly cloudy,0.5,72,10,1008,25,35,24,30,9,35,no
,,5/4/2011,36,26,32,7,7,142,Patchy rain possible,2.4,70,10,1008,31,34,23,30,10,34,maybe
,,5/5/2011,36,26,32,7,8,149,Moderate or heavy rain shower,11.1,70,9,1008,32,34,23,30,13,34,yes
,,5/6/2011,35,26,31,7,8,147,Torrential rain shower,18.2,74,8,1008,24,34,24,29,12,34,yes
,,5/7/2011,34,26,31,7,5,203,Torrential rain shower,22.7,75,8,1008,26,35,24,29,8,35,yes
,,5/8/2011,34,26,31,7,7,248,Light rain shower,4,75,10,1006,34,35,24,30,10,35,yes
,,5/9/2011,34,26,31,7,10,256,Moderate or heavy rain shower,21.2,77,8,1007,27,35,25,30,14,35,yes
,,5/10/2011,34,27,32,7,12,251,Moderate or heavy rain shower,10.5,69,9,1008,28,35,23,30,16,35,yes
,,5/11/2011,34,27,31,7,10,220,Moderate or heavy rain shower,12.2,75,9,1007,38,35,24,30,14,35,yes
,,5/12/2011,34,27,31,7,9,221,Moderate or heavy rain shower,5.7,76,10,1007,56,34,24,29,13,34,yes
,,5/13/2011,34,27,31,7,9,201,Torrential rain shower,32.4,76,8,1008,31,35,24,29,14,35,yes
,,5/14/2011,33,27,31,7,8,177,Torrential rain shower,42.2,78,6,1009,32,35,25,29,14,35,yes
,,5/15/2011,35,27,32,7,7,129,Moderate or heavy rain shower,13.8,75,9,1011,26,36,25,30,10,36,yes
,,5/16/2011,36,27,31,7,7,128,Moderate or heavy rain shower,12.2,73,9,1012,19,35,24,30,10,35,yes
,,5/17/2011,35,27,32,7,8,125,Moderate or heavy rain shower,7.5,73,9,1010,23,35,24,30,11,35,yes
,,5/18/2011,34,27,31,7,6,172,Torrential rain shower,25.4,77,8,1010,28,35,25,29,9,35,yes
,,5/19/2011,33,26,30,7,7,172,Torrential rain shower,29.2,78,8,1010,25,34,25,29,11,34,yes
,,5/20/2011,33,26,30,7,7,194,Torrential rain shower,20.3,78,8,1009,35,34,25,29,11,34,yes
,,5/21/2011,31,24,28,6,5,173,Heavy rain,32.6,85,9,1008,46,32,24,27,8,32,yes
,,5/22/2011,35,26,31,7,9,230,Moderate or heavy rain shower,3.9,77,10,1007,23,35,25,30,13,35,yes
,,5/23/2011,34,26,31,7,9,222,Moderate or heavy rain shower,5.6,77,9,1007,14,35,25,29,12,35,yes
,,5/24/2011,33,26,31,7,7,225,Moderate or heavy rain shower,8.8,78,9,1007,26,35,25,30,10,35,yes
,,5/25/2011,34,27,30,7,7,207,Torrential rain shower,27.4,80,8,1007,36,35,25,29,10,35,yes
,,5/26/2011,29,26,28,6,5,226,Light drizzle,2.9,83,8,1007,54,32,24,28,6,32,yes
,,5/27/2011,33,26,30,7,6,241,Light rain shower,6.9,78,10,1006,55,34,24,29,8,34,yes
,,5/28/2011,33,26,30,6,10,225,Torrential rain shower,21.1,80,8,1007,64,33,25,29,15,33,yes
,,5/29/2011,31,25,29,6,7,223,Moderate or heavy rain shower,20.4,82,9,1008,68,33,25,28,10,33,yes
,,5/30/2011,31,26,30,6,8,202,Light rain shower,5.7,79,10,1009,70,33,24,28,12,33,yes
,,5/31/2011,33,26,30,6,8,249,Moderate or heavy rain shower,6.2,77,9,1008,43,33,24,29,12,33,yes
,,6/1/2011,34,26,30,6,7,205,Torrential rain shower,16.8,80,9,1007,55,33,24,28,10,33,yes
,,6/2/2011,34,26,30,7,7,208,Patchy rain possible,2.9,79,9,1008,35,34,25,29,9,34,maybe
,,6/3/2011,33,26,30,7,10,176,Patchy rain possible,7.2,79,9,1008,36,34,25,29,14,34,maybe
,,6/4/2011,34,26,31,7,9,176,Moderate or heavy rain shower,14,80,8,1008,39,35,25,29,13,35,yes
,,6/5/2011,34,26,31,7,7,186,Moderate or heavy rain shower,10.8,79,9,1008,30,35,25,29,10,35,yes
,,6/6/2011,34,26,30,7,5,190,Torrential rain shower,33,80,8,1009,39,34,25,29,9,34,yes
,,6/7/2011,34,26,31,7,6,233,Torrential rain shower,27.3,80,8,1008,38,35,25,29,10,35,yes
,,6/8/2011,32,27,30,6,7,241,Moderate or heavy rain shower,32.6,82,7,1008,38,35,26,29,12,35,yes
,,6/9/2011,33,27,30,6,8,225,Moderate or heavy rain shower,14.7,82,9,1007,27,35,26,29,12,35,yes
,,6/10/2011,31,26,29,6,11,241,Moderate or heavy rain shower,14.8,83,9,1006,43,33,25,28,17,33,yes
,,6/11/2011,33,25,29,6,12,260,Light rain shower,4.7,77,10,1007,35,33,24,28,17,33,yes
,,6/12/2011,29,25,27,6,11,243,Patchy rain possible,2.7,82,10,1008,44,31,24,27,16,31,maybe
,,6/13/2011,32,26,29,6,10,266,Patchy rain possible,1.7,75,10,1008,40,32,23,28,15,32,maybe
,,6/14/2011,30,25,27,6,12,281,Light rain shower,2.4,81,9,1009,67,29,23,26,17,29,yes
,,6/15/2011,32,24,29,6,13,269,Cloudy,0,76,10,1008,58,31,23,28,18,31,no
,,6/16/2011,31,25,29,6,14,250,Moderate or heavy rain shower,6.4,79,10,1007,56,31,23,27,20,31,yes
,,6/17/2011,31,25,28,6,12,244,Moderate or heavy rain shower,17.6,85,8,1007,70,31,24,27,18,31,yes
,,6/18/2011,31,25,28,6,12,246,Torrential rain shower,30.4,85,7,1006,68,31,24,27,19,31,yes
,,6/19/2011,30,24,27,6,14,238,Light rain shower,7,87,9,1006,75,30,24,26,21,30,yes
,,6/20/2011,28,24,26,6,13,240,Light rain shower,2.5,87,10,1007,69,29,23,26,20,29,yes
,,6/21/2011,31,25,29,6,15,248,Patchy light rain with thunder,14.6,83,9,1007,55,31,24,27,22,31,yes
,,6/22/2011,32,26,29,6,14,244,Torrential rain shower,26.4,83,7,1005,44,32,24,28,21,32,yes
,,6/23/2011,31,25,29,6,16,242,Moderate or heavy rain shower,13.5,84,9,1003,42,32,24,27,24,32,yes
,,6/24/2011,32,25,29,6,17,240,Light rain shower,2,81,10,1003,36,32,24,28,25,32,yes
,,6/25/2011,33,26,30,6,16,232,Patchy rain possible,1.6,76,10,1005,22,33,24,29,23,33,maybe
,,6/26/2011,33,26,30,6,10,226,Patchy rain possible,4.9,79,10,1007,22,34,25,29,14,34,maybe
,,6/27/2011,31,25,29,6,9,238,Moderate or heavy rain shower,4.1,82,9,1008,50,33,25,28,13,33,yes
,,6/28/2011,33,26,30,6,8,234,Moderate or heavy rain shower,4,80,9,1008,37,34,25,29,12,34,yes
,,6/29/2011,33,25,30,6,10,223,Moderate or heavy rain shower,17.4,82,9,1008,42,33,25,28,15,33,yes
,,6/30/2011,31,25,28,6,8,246,Moderate or heavy rain shower,27.3,85,8,1009,46,32,25,27,13,32,yes
,,7/1/2011,32,25,29,6,6,227,Torrential rain shower,19.9,85,8,1009,51,32,24,27,10,32,yes
,,7/2/2011,33,25,29,6,6,245,Torrential rain shower,21.6,83,7,1009,39,32,24,28,10,32,yes
,,7/3/2011,33,25,30,6,9,253,Patchy rain possible,4.6,81,10,1008,27,33,24,28,14,33,maybe
,,7/4/2011,31,25,29,6,6,261,Patchy rain possible,6.4,82,9,1009,58,32,24,28,10,32,maybe
,,7/5/2011,32,25,29,6,7,250,Light rain shower,8.9,82,8,1009,56,33,24,28,11,33,yes
,,7/6/2011,33,25,29,6,6,253,Torrential rain shower,27.5,83,8,1008,54,32,24,28,10,32,yes
,,7/7/2011,33,25,29,6,11,241,Moderate or heavy rain shower,13.1,84,8,1007,39,32,25,28,17,32,yes
,,7/8/2011,29,25,27,6,11,235,Moderate or heavy rain shower,20.5,91,7,1008,66,31,25,27,18,31,yes
,,7/9/2011,31,24,29,6,13,237,Light rain shower,1.3,83,8,1007,40,32,24,27,19,32,yes
,,7/10/2011,31,24,29,6,13,232,Torrential rain shower,13.8,84,9,1006,42,31,24,27,19,31,yes
,,7/11/2011,31,25,29,6,9,228,Moderate or heavy rain shower,10.5,85,9,1005,47,32,25,27,13,32,yes
,,7/12/2011,31,25,29,6,10,227,Moderate or heavy rain shower,10.7,86,8,1006,43,32,25,27,15,32,yes
,,7/13/2011,31,25,29,6,9,218,Moderate or heavy rain shower,5.9,86,9,1006,63,32,25,28,13,32,yes
,,7/14/2011,32,25,28,6,10,225,Moderate or heavy rain shower,14.1,87,8,1007,67,31,25,27,15,31,yes
,,7/15/2011,31,25,28,6,10,241,Light rain shower,11.1,88,7,1007,57,31,25,27,15,31,yes
,,7/16/2011,32,25,29,6,10,229,Light rain shower,3.1,81,10,1007,25,32,24,28,15,32,yes
,,7/17/2011,31,25,29,6,12,235,Moderate or heavy rain shower,13.3,83,9,1007,27,32,24,27,18,32,yes
,,7/18/2011,32,24,29,6,11,238,Moderate or heavy rain shower,4,82,9,1008,23,32,24,28,17,32,yes
,,7/19/2011,32,24,29,6,11,234,Patchy rain possible,2.4,83,8,1007,32,32,24,28,17,32,maybe
,,7/20/2011,34,24,30,7,11,248,Moderate or heavy rain shower,12.6,81,9,1007,25,33,24,28,17,33,yes
,,7/21/2011,33,25,30,6,10,279,Patchy rain possible,7.4,79,9,1008,25,32,24,28,15,32,maybe
,,7/22/2011,31,25,28,6,9,287,Light rain shower,10.8,84,9,1008,65,31,24,27,13,31,yes
,,7/23/2011,32,24,29,6,8,250,Moderate or heavy rain shower,6.9,81,9,1006,37,32,24,28,12,32,yes
,,7/24/2011,32,25,28,6,8,238,Moderate or heavy rain shower,8.3,84,9,1007,48,32,24,27,12,32,yes
,,7/25/2011,30,24,28,6,9,246,Torrential rain shower,19.8,86,8,1008,52,31,24,27,14,31,yes
,,7/26/2011,32,24,28,6,10,271,Torrential rain shower,22,85,6,1008,47,31,24,27,15,31,yes
,,7/27/2011,30,24,28,6,11,255,Moderate or heavy rain shower,24.9,88,7,1007,59,31,24,27,16,31,yes
,,7/28/2011,32,24,28,6,11,257,Torrential rain shower,21.7,87,6,1005,56,31,24,27,18,31,yes
,,7/29/2011,30,24,27,6,15,242,Moderate or heavy rain shower,20.8,87,8,1005,54,30,24,26,22,30,yes
,,7/30/2011,29,24,27,6,14,241,Light rain shower,3.5,89,9,1006,58,29,24,26,22,29,yes
,,7/31/2011,30,24,28,6,10,236,Light rain shower,4,83,10,1006,40,31,24,27,15,31,yes
,,8/1/2011,32,25,29,6,7,206,Patchy light rain with thunder,9,82,9,1007,40,32,24,28,10,32,yes
,,8/2/2011,32,25,29,6,7,218,Patchy light rain with thunder,2.8,84,10,1008,47,33,25,28,10,33,yes
,,8/3/2011,32,25,29,6,9,263,Torrential rain shower,21,83,7,1009,38,33,25,28,14,33,yes
,,8/4/2011,33,26,30,7,9,268,Patchy rain possible,8.5,81,9,1008,23,34,25,29,13,34,maybe
,,8/5/2011,33,26,30,6,12,251,Patchy rain possible,3.3,81,8,1005,32,33,25,28,17,33,maybe
,,8/6/2011,31,25,28,6,11,250,Torrential rain shower,28,88,7,1005,60,31,25,27,17,31,yes
,,8/7/2011,29,25,27,6,9,271,Light rain shower,9.4,89,10,1007,68,30,25,26,13,30,yes
,,8/8/2011,32,24,29,6,9,227,Moderate or heavy rain shower,5.4,84,8,1008,41,32,25,28,14,32,yes
,,8/9/2011,32,25,29,6,11,247,Patchy rain possible,5.8,82,10,1008,33,32,24,28,16,32,maybe
,,8/10/2011,29,25,27,6,12,240,Light rain shower,8.2,86,9,1008,56,31,24,27,18,31,yes
,,8/11/2011,31,24,28,6,12,248,Light rain shower,5.5,81,10,1008,51,30,23,27,17,30,yes
,,8/12/2011,32,25,29,6,8,247,Torrential rain shower,25.1,82,7,1007,31,32,24,28,13,32,yes
,,8/13/2011,34,25,30,6,5,222,Moderate or heavy rain shower,7,79,9,1007,27,33,24,28,8,33,yes
,,8/14/2011,32,25,29,6,6,173,Light rain shower,4.5,81,10,1009,39,33,24,28,9,33,yes
,,8/15/2011,29,25,28,6,6,187,Light rain shower,0.6,84,10,1010,51,30,24,27,9,30,yes
,,8/16/2011,33,25,29,6,7,246,Moderate or heavy rain shower,3.4,80,10,1009,28,32,24,28,10,32,yes
,,8/17/2011,33,25,30,6,9,257,Moderate or heavy rain shower,4.6,80,10,1008,39,32,24,28,12,32,yes
,,8/18/2011,33,25,30,7,8,270,Partly cloudy,6.8,77,10,1008,28,32,24,28,12,32,no
,,8/19/2011,33,25,30,6,6,283,Moderate or heavy rain shower,10.8,79,9,1009,59,33,24,28,9,33,yes
,,8/20/2011,33,25,30,6,7,287,Moderate or heavy rain shower,6.4,79,10,1009,44,33,24,28,10,33,yes
,,8/21/2011,32,25,30,6,6,313,Torrential rain shower,34.1,82,8,1009,49,33,25,28,9,33,yes
,,8/22/2011,33,25,29,6,9,270,Moderate or heavy rain shower,26.4,84,8,1009,43,33,25,28,13,33,yes
,,8/23/2011,33,25,29,6,6,258,Moderate or heavy rain shower,15.6,84,9,1008,39,33,25,28,9,33,yes
,,8/24/2011,33,25,30,7,5,238,Moderate or heavy rain shower,9.8,82,9,1007,31,34,25,29,7,34,yes
,,8/25/2011,34,26,30,7,6,236,Torrential rain shower,20.9,84,7,1006,37,34,25,29,11,34,yes
,,8/26/2011,33,25,29,6,6,215,Torrential rain shower,43,86,7,1005,61,33,25,28,10,33,yes
,,8/27/2011,30,25,27,6,7,266,Moderate or heavy rain shower,44.6,91,8,1006,73,31,25,27,11,31,yes
,,8/28/2011,28,24,27,6,13,230,Moderate or heavy rain shower,13.4,91,9,1007,84,29,24,26,18,29,yes
,,8/29/2011,31,24,28,6,12,226,Torrential rain shower,33.8,90,6,1008,63,31,25,26,17,31,yes
,,8/30/2011,32,24,29,6,10,249,Moderate or heavy rain shower,12.1,85,8,1009,42,32,24,27,14,32,yes
,,8/31/2011,31,24,28,6,13,251,Torrential rain shower,17.9,85,7,1008,40,31,24,27,20,31,yes
,,9/1/2011,32,24,29,6,12,248,Moderate or heavy rain shower,8.6,82,8,1008,27,32,24,28,19,32,yes
,,9/2/2011,31,24,28,6,10,240,Moderate or heavy rain shower,9.6,83,9,1008,31,31,24,27,15,31,yes
,,9/3/2011,32,24,29,6,10,234,Light rain shower,6.5,82,10,1008,39,31,24,27,15,31,yes
,,9/4/2011,32,25,29,6,10,234,Moderate or heavy rain shower,12.6,83,9,1008,34,32,24,28,14,32,yes
,,9/5/2011,31,24,28,6,9,233,Torrential rain shower,30.6,87,8,1009,54,31,25,27,14,31,yes
,,9/6/2011,31,25,28,6,8,243,Moderate or heavy rain shower,12.9,87,9,1009,48,32,25,27,11,32,yes
,,9/7/2011,32,25,29,6,7,251,Torrential rain shower,22.7,86,7,1008,60,32,25,27,11,32,yes
,,9/8/2011,31,24,28,6,11,250,Torrential rain shower,21.9,87,6,1007,50,31,24,27,17,31,yes
,,9/9/2011,30,24,27,6,10,242,Torrential rain shower,24.4,89,6,1007,55,30,24,26,16,30,yes
,,9/10/2011,29,24,27,6,13,225,Moderate or heavy rain shower,5.4,89,7,1006,78,30,24,26,19,30,yes
,,9/11/2011,28,24,27,6,11,207,Moderate or heavy rain shower,18.5,91,9,1006,68,29,24,26,17,29,yes
,,9/12/2011,29,24,27,6,8,177,Light rain shower,4,88,9,1009,58,30,24,26,12,30,yes
,,9/13/2011,32,24,29,6,6,242,Light rain shower,3.4,82,10,1009,34,32,24,28,8,32,yes
,,9/14/2011,33,25,30,6,9,263,Patchy light rain with thunder,4.2,81,10,1008,21,33,24,28,12,33,yes
,,9/15/2011,32,25,29,6,8,275,Patchy rain possible,2.7,84,9,1008,30,33,25,28,11,33,maybe
,,9/16/2011,33,25,30,6,8,266,Moderate or heavy rain shower,7.7,83,8,1008,31,33,25,28,12,33,yes
,,9/17/2011,31,25,29,6,12,242,Moderate or heavy rain shower,18.1,85,8,1006,43,32,25,27,18,32,yes
,,9/18/2011,32,25,29,6,9,242,Moderate or heavy rain shower,8,85,9,1007,41,33,25,28,13,33,yes
,,9/19/2011,31,25,29,6,10,228,Moderate or heavy rain shower,12.9,86,8,1008,43,32,25,27,16,32,yes
,,9/20/2011,31,25,28,6,9,235,Torrential rain shower,13.5,89,7,1009,61,31,25,27,14,31,yes
,,9/21/2011,29,25,27,6,11,263,Light rain shower,7,89,7,1009,70,30,24,26,16,30,yes
,,9/22/2011,29,24,27,6,12,269,Light rain shower,5.9,87,9,1009,69,29,23,26,17,29,yes
,,9/23/2011,28,24,27,6,13,255,Moderate or heavy rain shower,14.1,88,8,1008,66,29,23,26,20,29,yes
,,9/24/2011,28,24,27,6,13,263,Light rain shower,5.2,88,8,1008,66,29,23,26,18,29,yes
,,9/25/2011,31,23,28,6,10,284,Patchy rain possible,3.7,83,9,1007,39,31,24,27,15,31,maybe
,,9/26/2011,32,24,29,6,9,279,Patchy rain possible,7.9,82,8,1006,31,32,24,28,13,32,maybe
,,9/27/2011,30,25,28,6,12,262,Moderate or heavy rain shower,18.6,87,9,1005,64,30,24,27,18,30,yes
,,9/28/2011,28,24,26,6,13,239,Moderate or heavy rain shower,18.4,90,7,1007,79,29,24,26,20,29,yes
,,9/29/2011,30,24,28,6,14,249,Moderate or heavy rain shower,15,86,8,1007,55,30,24,26,22,30,yes
,,9/30/2011,31,24,28,6,13,239,Moderate or heavy rain shower,6.3,83,9,1008,39,31,24,27,21,31,yes
,,10/1/2011,31,24,29,6,9,240,Torrential rain shower,25.1,86,8,1007,36,32,24,27,14,32,yes
,,10/2/2011,32,24,29,6,8,278,Torrential rain shower,15.1,87,7,1006,45,32,25,27,11,32,yes
,,10/3/2011,30,25,27,6,8,274,Torrential rain shower,96.2,91,7,1006,64,31,25,27,13,31,yes
,,10/4/2011,29,24,27,6,8,275,Moderate or heavy rain shower,35,92,8,1007,79,30,25,26,12,30,yes
,,10/5/2011,29,24,27,6,8,277,Moderate or heavy rain shower,9.1,91,7,1009,69,31,25,26,11,31,yes
,,10/6/2011,29,24,28,6,5,241,Moderate or heavy rain shower,8.2,89,9,1010,55,31,25,27,6,31,yes
,,10/7/2011,32,24,29,6,4,254,Torrential rain shower,18.6,87,8,1010,61,32,25,27,6,32,yes
,,10/8/2011,30,25,28,6,5,242,Moderate or heavy rain shower,10.4,90,9,1009,62,31,25,27,7,31,yes
,,10/9/2011,30,25,27,6,4,247,Torrential rain shower,40.7,92,7,1009,66,31,25,26,6,31,yes
,,10/10/2011,30,24,27,6,4,170,Moderate or heavy rain shower,22.4,91,8,1010,54,31,25,26,5,31,yes
,,10/11/2011,31,24,28,6,6,193,Moderate or heavy rain shower,14.9,89,8,1010,45,31,25,27,9,31,yes
,,10/12/2011,31,24,28,6,8,211,Moderate or heavy rain shower,7.3,87,7,1009,47,31,25,27,12,31,yes
,,10/13/2011,30,24,28,6,10,240,Moderate or heavy rain shower,25,88,9,1009,68,31,24,27,15,31,yes
,,10/14/2011,30,24,28,6,8,246,Moderate or heavy rain shower,8.4,89,7,1009,47,31,24,27,11,31,yes
,,10/15/2011,30,24,28,6,6,239,Light rain shower,5.8,87,8,1009,62,31,24,27,9,31,yes
,,10/16/2011,32,24,29,6,5,175,Patchy rain possible,5.2,85,8,1009,27,32,25,28,7,32,maybe
,,10/17/2011,32,25,29,6,6,116,Moderate or heavy rain shower,10.8,87,7,1010,31,32,25,27,10,32,yes
,,10/18/2011,31,24,29,6,5,76,Patchy light rain with thunder,7.6,87,8,1010,32,32,25,27,7,32,yes
,,10/19/2011,32,24,29,6,4,149,Moderate or heavy rain shower,12.1,85,8,1008,21,33,25,28,6,33,yes
,,10/20/2011,32,25,28,6,6,135,Moderate or heavy rain shower,7,87,8,1009,30,32,25,27,9,32,yes
,,10/21/2011,32,24,29,6,6,119,Patchy rain possible,6.3,84,10,1009,22,32,24,27,9,32,maybe
,,10/22/2011,32,25,29,6,5,106,Moderate or heavy rain shower,11.9,83,9,1009,20,33,25,28,9,33,yes
,,10/23/2011,33,25,29,6,6,162,Moderate or heavy rain shower,5,84,9,1009,18,33,25,28,9,33,yes
,,10/24/2011,33,24,30,7,7,105,Sunny,0.7,83,9,1008,17,33,24,28,10,33,no
,,10/25/2011,32,25,29,6,4,74,Moderate or heavy rain shower,9,82,9,1009,23,33,25,28,6,33,yes
,,10/26/2011,32,25,29,6,5,103,Patchy light rain with thunder,5.3,82,10,1009,39,32,24,28,7,32,yes
,,10/27/2011,34,25,30,6,5,112,Patchy rain possible,1.1,82,10,1009,18,33,24,28,8,33,maybe
,,10/28/2011,33,25,30,6,4,80,Patchy light rain with thunder,2.2,82,10,1009,13,33,25,28,6,33,yes
,,10/29/2011,33,24,29,6,7,78,Moderate or heavy rain shower,6.8,82,9,1008,21,32,24,28,11,32,yes
,,10/30/2011,33,23,29,7,5,133,Sunny,0.6,81,10,1007,11,32,24,27,8,32,no
,,10/31/2011,33,24,29,6,4,159,Patchy rain possible,2.6,83,10,1008,29,32,24,28,7,32,maybe
,,11/1/2011,33,24,29,7,5,244,Sunny,0.1,82,10,1008,17,32,24,28,8,32,no
,,11/2/2011,32,24,29,6,4,202,Patchy rain possible,0.8,82,10,1007,27,32,24,28,6,32,maybe
,,11/3/2011,32,24,29,7,4,245,Partly cloudy,1.4,81,10,1007,24,32,24,28,7,32,no
,,11/4/2011,33,24,29,6,5,237,Patchy rain possible,1.5,82,9,1008,17,32,24,28,8,32,maybe
,,11/5/2011,32,24,28,6,9,237,Torrential rain shower,19.4,85,8,1008,35,31,24,27,14,31,yes
,,11/6/2011,30,24,27,6,9,280,Moderate or heavy rain shower,16,89,7,1007,54,30,24,26,13,30,yes
,,11/7/2011,29,24,26,6,10,278,Heavy rain,83.3,93,7,1006,62,29,24,26,15,29,yes
,,11/8/2011,30,24,27,6,9,292,Moderate or heavy rain shower,7.9,90,10,1007,58,31,25,26,14,31,yes
,,11/9/2011,30,25,28,6,6,291,Moderate or heavy rain shower,11.8,89,10,1008,50,31,25,27,10,31,yes
,,11/10/2011,30,24,28,6,7,207,Light rain shower,7.9,88,8,1009,44,30,24,26,12,30,yes
,,11/11/2011,30,23,28,6,4,202,Moderate or heavy rain shower,19.2,87,8,1011,49,30,24,26,7,30,yes
,,11/12/2011,31,23,28,6,5,112,Patchy rain possible,1,84,8,1012,32,30,23,26,7,30,maybe
,,11/13/2011,32,23,29,6,4,145,Moderate or heavy rain shower,5.1,83,9,1011,17,31,24,27,6,31,yes
,,11/14/2011,32,24,29,6,4,198,Patchy light rain with thunder,4.9,84,10,1011,18,32,24,27,6,32,yes
,,11/15/2011,31,23,28,6,4,183,Patchy rain possible,2.2,84,10,1010,19,31,24,27,6,31,maybe
,,11/16/2011,31,24,29,6,4,202,Patchy rain possible,2.7,85,10,1009,31,31,24,27,6,31,maybe
,,11/17/2011,32,24,29,6,6,161,Patchy rain possible,4.1,84,8,1008,30,31,24,27,9,31,maybe
,,11/18/2011,32,24,29,6,6,156,Moderate or heavy rain shower,16.5,87,8,1009,37,32,25,27,9,32,yes
,,11/19/2011,31,24,29,6,5,92,Moderate or heavy rain shower,10.7,86,8,1010,37,32,24,27,8,32,yes
,,11/20/2011,32,23,29,7,6,89,Partly cloudy,0.1,83,9,1011,19,31,24,27,9,31,no
,,11/21/2011,32,24,29,6,5,97,Patchy rain possible,1.9,80,10,1010,33,31,23,27,8,31,maybe
,,11/22/2011,32,23,29,7,7,92,Partly cloudy,0.7,79,10,1009,33,31,23,27,11,31,no
,,11/23/2011,32,24,29,6,12,41,Patchy light rain with thunder,3.6,80,10,1010,24,31,23,27,19,31,yes
,,11/24/2011,31,23,28,6,9,84,Patchy rain possible,3.1,79,10,1010,20,30,22,27,15,30,maybe
,,11/25/2011,29,23,26,6,8,111,Light rain shower,2.1,85,8,1009,47,28,23,25,13,28,yes
,,11/26/2011,32,23,28,6,6,141,Moderate or heavy rain shower,9.3,85,7,1008,34,31,24,27,10,31,yes
,,11/27/2011,32,24,29,6,5,170,Moderate or heavy rain shower,6.2,85,8,1008,31,32,24,27,8,32,yes
